id_anuncio	capacidade	nro_quartos	nro_banheiros	regiao_bairro	tipo_acomodacao	avaliacao_media	distancia_ponto_turistico_km	nro_avaliacoes	possui_piscina	possui_estacionamento	possui_wifi	aceita_animais	politica_cancelamento	idioma_anuncio	tempo_resposta_anfitriao_h	preco_diaria
H001535	1	1	1	Ipanema_RJ	quarto_privativo	4.29	1.69	40	nao	sim	sim	sim	moderada	portugues	10.29	657.38
H001536	4	2	1	Vila_Madalena_SP	espaco_inteiro	4.48	3.07	72	nao	sim	sim	sim	moderada	portugues	1.98	695.27
H001537	3	2	2	Pelourinho_Salvador_BA	espaco_inteiro	4.08	2.06	111	nao	nao	sim	nao	flexivel	portugues	0.8	743.84
H001538	5	3	1	Asa_Sul_Brasilia_DF	espaco_inteiro	4.47	10.56	0	nao	nao	sim	nao	flexivel	portugues	4.91	435.9
H001539	3	2	2	Pelourinho_Salvador_BA	quarto_privativo	4.57	1.6	23	nao	nao	sim	nao	flexivel	portugues	2.3	722.85
H001540	7	3	2	Vila_Madalena_SP	espaco_inteiro	4.74	0.9	29	nao	nao	sim	nao	rigorosa	portugues	4.09	870.81
H001541	2	2	1	Pelourinho_Salvador_BA	quarto_privativo	4.26	8.51	50	nao	nao	nao	nao	moderada	portugues	1.29	228.4
H001542	10	3	2	Copacabana_RJ	espaco_inteiro	4.63	1.04	31	sim	sim	sim	sim	rigorosa	portugues	0.5	1297.57
H001543	3	2	2	Pinheiros_SP	quarto_privativo	4.76	1.73	100	nao	sim	sim	nao	moderada	ingles	5.1	904.78
H001544	3	1	1	Copacabana_RJ	espaco_inteiro	4.69	1.6	55	nao	sim	sim	sim	moderada	portugues	2.63	807.64
H001545	8	4	3	Vila_Madalena_SP	espaco_inteiro	4.12	0.54	43	sim	nao	sim	nao	rigorosa	ingles	3.04	1009.66
H001546	2	1	1	Vila_Madalena_SP	espaco_inteiro	4.14	0.21	66	nao	sim	sim	nao	moderada	portugues	1.39	734.61
H001547	1	1	2	Copacabana_RJ	quarto_privativo	4.39	2.19	0	nao	sim	sim	nao	moderada	ingles	1.23	233.28
H001548	4	1	2	Asa_Sul_Brasilia_DF	quarto_privativo	4.71	3.39	64	nao	sim	nao	nao	flexivel	portugues	6.36	466.9
H001549	2	1	1	Pinheiros_SP	espaco_inteiro	4.27	2.51	21	nao	nao	sim	nao	flexivel	portugues	7.72	590.24
H001550	1	1	2	Pinheiros_SP	quarto_privativo	4.73	0.15	88	nao	nao	sim	sim	moderada	portugues	0.3	816.68
H001551	6	2	1	Copacabana_RJ	espaco_inteiro	4.44	1.32	0	nao	sim	sim	nao	rigorosa	portugues	3.41	688.76
H001552	9	3	1	Vila_Madalena_SP	espaco_inteiro	4.75	0.41	69	nao	sim	sim	nao	rigorosa	portugues	0.2	581.97
H001553	4	2	1	Pinheiros_SP	espaco_inteiro	4.82	1.17	22	sim	nao	sim	nao	rigorosa	portugues	0.98	981.2
H001554	3	2	1	Pinheiros_SP	quarto_privativo	4.08	0.61	113	nao	sim	sim	sim	moderada	espanhol	4.46	862.46
H001555	4	1	1	Copacabana_RJ	quarto_privativo	4.84	0.38	0	nao	nao	sim	nao	moderada	portugues	3.25	976.62
H001556	6	3	2	Pelourinho_Salvador_BA	espaco_inteiro	4.64	0.19	48	nao	sim	sim	nao	moderada	portugues	0.42	856.31
H001557	1	1	1	Praia_Iracema_Fortaleza_CE	quarto_privativo	4.38	1.18	79	nao	nao	sim	nao	flexivel	portugues	1.62	267.31
H001558	1	1	1	Centro_SP	quarto_privativo	4.21	8.38	61	nao	sim	sim	nao	moderada	portugues	0.93	60.54
H001559	4	2	2	Boa_Viagem_Recife_PE	espaco_inteiro	4.76	0.84	61	sim	nao	sim	sim	moderada	ingles	4.36	975.44
H001560	5	3	2	Savassi_BH_MG	espaco_inteiro	4.5	3.67	1	nao	sim	sim	sim	flexivel	portugues	11.35	849.32
H001561	5	3	2	Praia_Iracema_Fortaleza_CE	espaco_inteiro	4.14	11.09	1	sim	sim	sim	nao	flexivel	portugues	3.77	840.15
H001562	3	2	1	Boa_Viagem_Recife_PE	espaco_inteiro	4.11	9.05	59	nao	nao	sim	sim	flexivel	portugues	5.12	373.4
H001563	5	3	3	Savassi_BH_MG	espaco_inteiro	4.75	1.34	52	nao	nao	sim	nao	moderada	portugues	0.21	1021.36
H001564	4	1	1	Savassi_BH_MG	espaco_inteiro	4.57	1.48	18	nao	nao	sim	nao	flexivel	portugues	4.12	388.56
H001565	1	1	2	Pelourinho_Salvador_BA	quarto_privativo	4.4	0.25	17	nao	nao	sim	nao	flexivel	portugues	2.04	419.15
H001566	4	1	1	Vila_Madalena_SP	quarto_privativo	4.23	2.78	43	nao	nao	sim	nao	flexivel	ingles	1.12	442.38
H001567	2	1	1	Ipanema_RJ	espaco_inteiro	4.84	3.75	34	nao	nao	sim	nao	rigorosa	portugues	0.26	809.75
H001568	3	1	1	Ipanema_RJ	quarto_privativo	4.52	2.58	163	nao	sim	sim	nao	rigorosa	espanhol	0.55	894.5
H001569	5	2	1	Vila_Madalena_SP	espaco_inteiro	4.46	0.95	118	nao	nao	sim	sim	rigorosa	ingles	0.5	835.95
H001570	2	2	2	Centro_SP	quarto_privativo	4.46	1.18	85	nao	sim	sim	nao	rigorosa	portugues	1.68	376.9
H001571	4	2	1	Vila_Madalena_SP	quarto_privativo	4.46	5.16	128	nao	sim	sim	nao	flexivel	frances	0.22	266.4
H001572	5	2	1	Centro_SP	espaco_inteiro	4.62	1.42	27	nao	nao	sim	nao	flexivel	ingles	10.41	405.37
H001573	7	2	1	Centro_SP	espaco_inteiro	4.38	0.1	31	nao	sim	sim	sim	moderada	portugues	3.83	592.32
H001574	4	2	2	Pelourinho_Salvador_BA	quarto_privativo	4.38	0.11	106	nao	sim	sim	nao	moderada	espanhol	4.35	766.81
H001575	3	1	2	Ipanema_RJ	quarto_privativo	4.74	1.74	48	nao	sim	sim	nao	rigorosa	portugues	0.67	703.44
H001576	3	2	3	Copacabana_RJ	espaco_inteiro	4.4	11.38	51	sim	sim	sim	sim	flexivel	portugues	2.08	814.13
H001577	4	2	1	Pelourinho_Salvador_BA	quarto_privativo	4.86	6.72	16	nao	nao	sim	nao	rigorosa	portugues	1.52	649.82
H001578	3	2	1	Savassi_BH_MG	quarto_privativo	4.56	4.96	103	nao	sim	sim	sim	flexivel	portugues	1.06	560.36
H001579	2	1	1	Praia_Iracema_Fortaleza_CE	quarto_privativo	4.6	6.9	72	nao	sim	sim	nao	moderada	frances	2.02	383.67
H001580	2	2	2	Savassi_BH_MG	quarto_privativo	4.73	2.35	38	nao	sim	sim	sim	rigorosa	portugues	7.87	276.1
H001581	4	2	1	Savassi_BH_MG	espaco_inteiro	4.71	2.14	31	nao	sim	sim	sim	moderada	portugues	7.29	928.56
H001582	5	2	2	Pinheiros_SP	espaco_inteiro	4.85	1.6	114	sim	sim	sim	nao	rigorosa	portugues	18.95	899.02
H001583	3	1	2	Vila_Madalena_SP	quarto_privativo	4.94	3.35	27	nao	sim	sim	sim	rigorosa	ingles	0.24	704.09
H001584	3	2	2	Pinheiros_SP	quarto_privativo	4.87	0.56	1	nao	nao	sim	sim	rigorosa	portugues	1.81	768.34
H001585	7	4	3	Centro_SP	espaco_inteiro	4.41	0.69	119	nao	nao	sim	sim	rigorosa	portugues	0.96	665.47
H001586	1	1	1	Praia_Iracema_Fortaleza_CE	quarto_privativo	4.39	11.06	120	nao	sim	sim	nao	flexivel	portugues	3.76	249.51
H001587	6	3	3	Pinheiros_SP	espaco_inteiro	4.73	0.75	27	nao	sim	sim	sim	moderada	portugues	1.88	793.38
H001588	2	1	1	Centro_SP	quarto_privativo	4.06	0.45	184	nao	sim	sim	nao	rigorosa	espanhol	7.6	163.02
H001589	2	2	1	Pinheiros_SP	espaco_inteiro	4.4	1.67	44	sim	sim	sim	nao	moderada	frances	7.62	849.57
H001590	6	1	1	Copacabana_RJ	espaco_inteiro	4.87	3.49	27	nao	sim	sim	nao	rigorosa	portugues	3.35	869.19
H001591	2	1	1	Copacabana_RJ	espaco_inteiro	4.65	0.95	70	sim	nao	sim	nao	moderada	portugues	0.75	731.55
H001592	5	3	2	Ipanema_RJ	espaco_inteiro	4.76	3.18	1	sim	nao	sim	nao	flexivel	ingles	0.2	1218.33
H001593	6	2	1	Praia_Iracema_Fortaleza_CE	espaco_inteiro	4.39	0.1	21	nao	sim	sim	nao	moderada	portugues	0.49	886.73
H001594	10	4	3	Vila_Madalena_SP	espaco_inteiro	4.59	0.15	59	nao	sim	sim	nao	rigorosa	portugues	7.66	1055.08
H001595	2	2	1	Pelourinho_Salvador_BA	espaco_inteiro	4.52	2.14	52	nao	nao	sim	nao	flexivel	portugues	3.84	421.46
H001596	4	3	3	Boa_Viagem_Recife_PE	espaco_inteiro	4.48	1.96	92	sim	nao	sim	nao	flexivel	portugues	1.8	1038.95
H001597	7	3	2	Copacabana_RJ	espaco_inteiro	4.77	2.21	16	sim	sim	sim	nao	flexivel	portugues	3.18	1171.2
H001598	6	2	1	Copacabana_RJ	espaco_inteiro	4.58	3.4	164	nao	nao	sim	nao	moderada	portugues	1.79	882.53
H001599	1	1	1	Pelourinho_Salvador_BA	espaco_inteiro	4.49	4.97	34	nao	sim	sim	nao	flexivel	portugues	2.72	408.2
H001600	6	3	2	Pinheiros_SP	espaco_inteiro	4.62	0.78	50	nao	nao	nao	nao	rigorosa	portugues	1.2	812.25
H001601	3	2	1	Savassi_BH_MG	espaco_inteiro	4.46	0.6	32	nao	sim	sim	sim	flexivel	portugues	1.89	202.03
H001602	6	4	2	Copacabana_RJ	espaco_inteiro	4.47	0.51	1	nao	nao	sim	sim	flexivel	portugues	1.16	956.55
H001603	3	2	2	Boa_Viagem_Recife_PE	espaco_inteiro	4.42	8.72	46	sim	sim	sim	nao	flexivel	portugues	0.31	862.13
H001604	2	1	1	Pelourinho_Salvador_BA	quarto_privativo	4.78	1.27	78	nao	sim	sim	nao	flexivel	portugues	0.2	563.79
H001605	1	1	1	Copacabana_RJ	quarto_privativo	4.65	5.66	41	nao	nao	sim	nao	rigorosa	ingles	2.62	748.68
H001606	4	2	1	Pinheiros_SP	quarto_privativo	4.45	1.67	23	nao	nao	sim	nao	rigorosa	portugues	4.5	660.46
H001607	8	5	4	Praia_Iracema_Fortaleza_CE	espaco_inteiro	4.22	6.65	94	nao	nao	sim	nao	moderada	portugues	0.48	663.3
H001608	1	1	1	Pinheiros_SP	quarto_privativo	4.83	0.7	96	nao	sim	sim	nao	rigorosa	portugues	3.1	786.92
H001609	5	2	1	Vila_Madalena_SP	espaco_inteiro	4.59	0.33	39	nao	nao	sim	nao	flexivel	portugues	12.43	595.04
H001610	8	3	2	Vila_Madalena_SP	espaco_inteiro	4.14	0.1	62	nao	sim	sim	nao	rigorosa	espanhol	1.68	717.42
H001611	5	1	1	Pinheiros_SP	espaco_inteiro	4.75	1.97	93	nao	nao	sim	nao	moderada	portugues	1.42	598.39
H001612	4	1	1	Pelourinho_Salvador_BA	espaco_inteiro	4.53	0.29	77	nao	sim	sim	nao	moderada	ingles	0.2	680.4
H001613	6	3	2	Pelourinho_Salvador_BA	espaco_inteiro	4.51	0.56	61	sim	sim	sim	nao	moderada	portugues	2.72	1282.23
H001614	6	2	2	Pinheiros_SP	espaco_inteiro	4.73	3.55	75	nao	sim	sim	nao	moderada	portugues	1.55	1003.26
H001615	2	1	1	Pelourinho_Salvador_BA	quarto_privativo	4.64	0.96	65	nao	nao	sim	sim	flexivel	portugues	0.26	795.57
H001616	7	3	2	Copacabana_RJ	espaco_inteiro	4.68	0.58	48	sim	nao	sim	nao	flexivel	portugues	12.0	1018.05
H001617	7	2	1	Ipanema_RJ	espaco_inteiro	4.74	0.73	16	sim	sim	sim	sim	moderada	portugues	6.17	1238.47
H001618	7	3	3	Centro_SP	espaco_inteiro	4.18	1.94	20	nao	nao	sim	nao	moderada	ingles	2.03	359.0
H001619	9	3	2	Praia_Iracema_Fortaleza_CE	espaco_inteiro	4.03	0.88	67	nao	sim	sim	nao	rigorosa	ingles	3.51	446.27
H001620	7	3	2	Ipanema_RJ	espaco_inteiro	4.58	1.24	32	nao	sim	sim	nao	flexivel	portugues	9.5	1184.21
H001621	3	2	2	Copacabana_RJ	espaco_inteiro	4.4	3.32	66	nao	sim	sim	nao	moderada	portugues	0.41	900.81
H001622	1	1	1	Centro_SP	espaco_inteiro	4.24	15.0	1	nao	nao	sim	nao	moderada	portugues	0.92	60.54
H001623	3	2	1	Pelourinho_Salvador_BA	quarto_privativo	4.27	3.89	25	nao	nao	sim	sim	flexivel	portugues	5.42	435.2
H001624	1	1	1	Ipanema_RJ	quarto_privativo	4.61	2.51	41	nao	nao	sim	nao	moderada	portugues	1.66	570.1
H001625	4	3	1	Vila_Madalena_SP	espaco_inteiro	4.89	0.44	0	sim	sim	sim	sim	moderada	portugues	3.1	1334.12
H001626	3	1	2	Asa_Sul_Brasilia_DF	quarto_privativo	4.68	0.44	22	nao	sim	sim	nao	moderada	portugues	2.75	683.73
H001627	2	2	1	Pinheiros_SP	espaco_inteiro	4.36	1.2	28	nao	nao	sim	nao	flexivel	portugues	1.29	445.27
H001628	1	1	1	Copacabana_RJ	espaco_inteiro	4.52	5.42	54	nao	sim	sim	nao	flexivel	portugues	0.59	478.6
H001629	1	1	1	Copacabana_RJ	espaco_inteiro	4.6	3.27	39	nao	nao	sim	nao	moderada	portugues	3.13	492.72
H001630	2	1	1	Vila_Madalena_SP	quarto_privativo	4.76	0.6	57	nao	nao	sim	nao	rigorosa	ingles	0.25	895.55
H001631	2	2	1	Vila_Madalena_SP	quarto_privativo	4.25	0.52	49	nao	sim	sim	nao	rigorosa	portugues	8.25	733.43
H001632	7	3	2	Savassi_BH_MG	espaco_inteiro	4.27	2.72	37	nao	sim	sim	nao	flexivel	frances	0.47	575.27
H001633	1	1	1	Boa_Viagem_Recife_PE	espaco_inteiro	4.47	2.68	28	sim	nao	sim	nao	moderada	portugues	1.25	737.44
H001634	7	3	3	Asa_Sul_Brasilia_DF	espaco_inteiro	4.7	3.02	51	nao	nao	sim	sim	rigorosa	portugues	2.88	766.21
H001635	8	3	2	Praia_Iracema_Fortaleza_CE	espaco_inteiro	4.51	2.62	111	sim	nao	sim	nao	flexivel	portugues	1.21	1247.07
H001636	4	2	1	Vila_Madalena_SP	espaco_inteiro	4.37	1.51	28	nao	nao	sim	nao	flexivel	ingles	0.96	784.94
H001637	6	3	2	Vila_Madalena_SP	espaco_inteiro	4.72	4.1	159	nao	sim	sim	nao	flexivel	portugues	0.52	1181.79
H001638	2	2	3	Praia_Iracema_Fortaleza_CE	quarto_privativo	4.56	1.82	51	nao	nao	sim	nao	flexivel	portugues	0.24	712.43
H001639	3	1	1	Copacabana_RJ	espaco_inteiro	4.68	0.54	88	sim	nao	sim	nao	rigorosa	portugues	0.3	801.42
H001640	3	2	1	Asa_Sul_Brasilia_DF	espaco_inteiro	4.55	6.95	63	nao	nao	sim	nao	rigorosa	portugues	5.16	518.38
H001641	2	1	1	Asa_Sul_Brasilia_DF	quarto_privativo	4.59	4.54	70	nao	sim	sim	nao	moderada	portugues	1.57	685.98
H001642	6	4	2	Ipanema_RJ	espaco_inteiro	4.8	0.23	22	sim	sim	sim	nao	moderada	portugues	3.73	1310.98
H001643	9	4	2	Vila_Madalena_SP	espaco_inteiro	4.71	0.71	32	sim	sim	sim	nao	rigorosa	portugues	10.4	1163.19
H001644	8	3	1	Copacabana_RJ	espaco_inteiro	4.64	1.97	0	sim	sim	sim	nao	flexivel	ingles	7.9	1142.22
H001645	5	2	2	Copacabana_RJ	espaco_inteiro	4.63	3.34	40	sim	nao	sim	nao	flexivel	portugues	0.58	1564.48
H001646	5	2	1	Vila_Madalena_SP	espaco_inteiro	4.45	5.85	74	nao	nao	sim	nao	flexivel	portugues	11.67	728.41
H001647	10	5	3	Pinheiros_SP	espaco_inteiro	4.72	1.41	40	nao	sim	sim	sim	rigorosa	portugues	3.78	908.45
H001648	1	1	2	Pelourinho_Salvador_BA	quarto_privativo	4.58	1.37	92	nao	nao	sim	sim	moderada	ingles	12.68	677.06
H001649	1	1	1	Savassi_BH_MG	quarto_privativo	4.93	1.39	35	nao	sim	sim	nao	moderada	portugues	7.24	448.56
H001650	4	2	1	Pelourinho_Salvador_BA	espaco_inteiro	4.58	3.31	26	sim	nao	sim	sim	moderada	portugues	5.03	743.44
H001651	3	1	1	Pinheiros_SP	quarto_privativo	4.79	1.96	31	nao	nao	sim	nao	flexivel	portugues	16.35	1002.85
H001652	4	1	1	Pinheiros_SP	quarto_privativo	4.84	0.47	79	nao	nao	sim	sim	moderada	portugues	7.53	600.75
H001653	1	1	1	Pinheiros_SP	quarto_privativo	4.58	1.6	137	nao	nao	sim	sim	rigorosa	ingles	0.89	618.74
H001654	5	2	2	Copacabana_RJ	espaco_inteiro	4.39	4.68	170	sim	nao	sim	nao	rigorosa	portugues	11.22	906.65
H001655	2	1	1	Praia_Iracema_Fortaleza_CE	espaco_inteiro	4.29	1.13	74	nao	nao	sim	nao	moderada	ingles	7.49	659.15
H001656	2	1	1	Vila_Madalena_SP	espaco_inteiro	4.57	1.42	89	sim	sim	sim	nao	flexivel	portugues	0.39	995.74
H001657	1	1	1	Copacabana_RJ	espaco_inteiro	4.96	0.99	1	sim	nao	sim	sim	rigorosa	portugues	0.58	967.5
H001658	4	1	1	Savassi_BH_MG	espaco_inteiro	4.41	5.34	1	nao	sim	sim	sim	flexivel	portugues	6.88	548.13
H001659	7	4	3	Vila_Madalena_SP	espaco_inteiro	4.44	1.18	23	sim	sim	sim	sim	moderada	espanhol	0.63	1178.93
H001660	4	1	1	Ipanema_RJ	espaco_inteiro	4.74	1.64	116	sim	nao	sim	nao	flexivel	portugues	3.55	951.65
H001661	4	3	2	Copacabana_RJ	espaco_inteiro	4.43	0.39	115	sim	nao	sim	sim	flexivel	portugues	0.26	1014.8
H001662	7	2	1	Boa_Viagem_Recife_PE	espaco_inteiro	4.44	2.46	196	nao	nao	sim	nao	moderada	portugues	0.2	977.96
H001663	2	2	1	Pelourinho_Salvador_BA	quarto_privativo	4.73	0.6	22	nao	sim	sim	sim	moderada	portugues	5.42	338.3
H001664	7	3	2	Copacabana_RJ	espaco_inteiro	4.84	0.63	44	sim	sim	sim	nao	flexivel	portugues	2.56	1297.79
H001665	3	3	2	Savassi_BH_MG	espaco_inteiro	4.76	0.9	0	nao	sim	sim	nao	flexivel	portugues	2.19	779.78
H001666	2	2	1	Savassi_BH_MG	espaco_inteiro	4.8	14.13	1	nao	nao	sim	nao	moderada	portugues	0.71	495.15
H001667	1	1	1	Savassi_BH_MG	espaco_inteiro	4.8	0.82	37	nao	nao	sim	sim	flexivel	portugues	2.39	418.85
H001668	2	1	1	Copacabana_RJ	quarto_privativo	4.85	0.55	23	nao	nao	sim	sim	moderada	portugues	0.76	510.37
H001669	10	5	3	Ipanema_RJ	espaco_inteiro	4.48	0.25	23	nao	sim	sim	nao	flexivel	portugues	10.39	1286.25
H001670	6	3	3	Savassi_BH_MG	espaco_inteiro	4.84	2.07	29	sim	nao	sim	nao	rigorosa	portugues	0.52	886.2
H001671	9	4	4	Pinheiros_SP	espaco_inteiro	4.44	0.4	125	nao	sim	sim	nao	rigorosa	portugues	3.11	1058.71
H001672	9	3	2	Boa_Viagem_Recife_PE	espaco_inteiro	4.78	10.96	101	nao	nao	sim	nao	flexivel	portugues	4.0	778.07
H001673	1	1	2	Asa_Sul_Brasilia_DF	quarto_privativo	4.71	0.63	20	nao	nao	sim	nao	moderada	portugues	2.77	533.13
H001674	6	3	2	Copacabana_RJ	espaco_inteiro	4.63	1.93	99	nao	sim	sim	nao	rigorosa	portugues	0.2	749.9
H001675	3	2	2	Pelourinho_Salvador_BA	espaco_inteiro	4.86	4.9	25	nao	nao	sim	nao	flexivel	portugues	5.09	664.09
H001676	6	3	3	Praia_Iracema_Fortaleza_CE	espaco_inteiro	4.63	4.86	1	nao	nao	sim	sim	rigorosa	espanhol	0.2	631.77
H001677	1	1	1	Asa_Sul_Brasilia_DF	quarto_privativo	4.41	3.29	28	nao	sim	sim	nao	moderada	ingles	9.75	221.89
H001678	3	1	1	Vila_Madalena_SP	espaco_inteiro	4.38	4.26	58	nao	sim	sim	nao	moderada	ingles	2.07	791.64
H001679	5	3	2	Savassi_BH_MG	espaco_inteiro	4.6	3.34	22	nao	nao	nao	nao	moderada	portugues	3.81	695.1
H001680	7	3	2	Centro_SP	espaco_inteiro	4.65	2.99	73	nao	nao	sim	nao	flexivel	portugues	1.99	276.76
H001681	2	2	1	Asa_Sul_Brasilia_DF	espaco_inteiro	4.56	4.31	30	nao	nao	sim	nao	moderada	espanhol	1.09	364.13
H001682	5	1	1	Pelourinho_Salvador_BA	espaco_inteiro	4.53	1.67	62	nao	sim	sim	nao	moderada	ingles	5.57	436.26
H001683	2	1	1	Asa_Sul_Brasilia_DF	espaco_inteiro	4.61	5.66	19	nao	nao	sim	sim	flexivel	ingles	1.91	549.44
H001684	7	4	2	Pinheiros_SP	espaco_inteiro	4.23	2.97	47	nao	sim	sim	sim	moderada	ingles	2.56	696.38
H001685	6	2	1	Ipanema_RJ	espaco_inteiro	4.87	3.47	22	sim	sim	sim	nao	rigorosa	espanhol	9.62	1430.85
H001686	5	2	2	Copacabana_RJ	espaco_inteiro	4.79	1.83	38	sim	sim	sim	sim	rigorosa	portugues	0.58	1157.78
H001687	5	2	1	Centro_SP	espaco_inteiro	4.4	3.55	161	nao	sim	sim	nao	moderada	portugues	15.48	415.47
H001688	3	2	2	Centro_SP	quarto_privativo	4.61	15.0	33	nao	sim	sim	nao	flexivel	portugues	2.46	381.07
H001689	4	2	2	Centro_SP	espaco_inteiro	4.66	5.72	1	nao	sim	sim	nao	flexivel	portugues	1.06	798.2
H001690	5	2	2	Vila_Madalena_SP	espaco_inteiro	4.6	6.08	50	nao	sim	sim	sim	flexivel	portugues	5.89	813.27
H001691	5	3	3	Pelourinho_Salvador_BA	espaco_inteiro	4.69	6.51	50	nao	nao	sim	nao	rigorosa	portugues	9.22	813.5
H001692	8	3	1	Savassi_BH_MG	espaco_inteiro	4.67	10.87	50	nao	sim	sim	nao	moderada	portugues	0.84	1187.02
H001693	6	4	4	Copacabana_RJ	espaco_inteiro	4.7	1.64	70	nao	sim	sim	nao	rigorosa	frances	0.61	911.13
H001694	3	3	3	Asa_Sul_Brasilia_DF	espaco_inteiro	4.72	1.7	32	nao	sim	sim	nao	flexivel	portugues	13.08	905.71
H001695	3	2	2	Boa_Viagem_Recife_PE	quarto_privativo	4.69	0.12	75	nao	nao	sim	nao	rigorosa	portugues	1.47	613.93
H001696	5	3	3	Centro_SP	espaco_inteiro	4.76	3.02	46	nao	nao	sim	nao	rigorosa	portugues	5.04	765.87
H001697	10	3	1	Copacabana_RJ	espaco_inteiro	4.74	0.14	1	sim	sim	sim	nao	rigorosa	portugues	5.97	1295.06
H001698	2	2	1	Pelourinho_Salvador_BA	espaco_inteiro	4.53	8.62	82	sim	nao	sim	nao	rigorosa	portugues	0.2	753.02
H001699	6	3	3	Praia_Iracema_Fortaleza_CE	espaco_inteiro	4.03	2.3	53	nao	nao	sim	nao	flexivel	portugues	5.73	593.58
H001700	5	2	1	Asa_Sul_Brasilia_DF	espaco_inteiro	4.38	6.85	72	nao	nao	sim	nao	flexivel	espanhol	0.6	453.08
H001701	8	3	2	Savassi_BH_MG	espaco_inteiro	4.3	2.08	16	nao	sim	sim	nao	flexivel	portugues	2.84	674.52
H001702	6	3	2	Praia_Iracema_Fortaleza_CE	espaco_inteiro	4.88	5.97	86	nao	sim	sim	sim	flexivel	portugues	2.15	812.78
H001703	1	1	2	Pinheiros_SP	espaco_inteiro	4.75	4.04	189	nao	sim	nao	nao	flexivel	portugues	4.57	513.58
H001704	3	2	1	Boa_Viagem_Recife_PE	quarto_privativo	4.26	6.76	1	sim	sim	sim	nao	moderada	portugues	3.63	832.01
H001705	4	2	2	Vila_Madalena_SP	quarto_privativo	4.62	0.6	94	nao	sim	sim	nao	moderada	portugues	16.3	1166.62
H001706	2	1	1	Praia_Iracema_Fortaleza_CE	quarto_privativo	4.85	6.14	53	nao	nao	sim	sim	flexivel	portugues	2.99	703.9
H001707	7	3	2	Ipanema_RJ	espaco_inteiro	4.75	1.76	46	sim	sim	sim	sim	flexivel	portugues	8.03	1567.24
H001708	2	2	1	Vila_Madalena_SP	quarto_privativo	4.04	0.67	86	nao	sim	sim	sim	rigorosa	frances	1.63	375.51
H001709	1	1	1	Savassi_BH_MG	quarto_privativo	4.68	1.75	80	nao	nao	sim	sim	rigorosa	portugues	2.99	336.72
H001710	7	3	2	Pinheiros_SP	espaco_inteiro	4.7	0.47	111	sim	nao	sim	nao	moderada	portugues	0.89	1270.6
H001711	4	3	1	Pelourinho_Salvador_BA	espaco_inteiro	4.32	5.52	16	nao	sim	sim	nao	moderada	ingles	0.21	845.05
H001712	6	2	2	Vila_Madalena_SP	espaco_inteiro	4.07	3.16	114	nao	nao	sim	sim	rigorosa	portugues	1.53	754.92
H001713	1	1	1	Praia_Iracema_Fortaleza_CE	espaco_inteiro	4.67	4.27	61	nao	sim	sim	nao	moderada	ingles	3.14	524.95
H001714	6	3	1	Savassi_BH_MG	espaco_inteiro	4.67	12.81	0	nao	sim	sim	nao	moderada	portugues	9.15	572.78
H001715	4	1	1	Pinheiros_SP	quarto_privativo	4.94	0.46	33	nao	sim	sim	nao	rigorosa	portugues	2.19	817.6
H001716	4	2	2	Pelourinho_Salvador_BA	espaco_inteiro	4.7	3.56	54	nao	sim	sim	nao	rigorosa	portugues	0.3	763.45
H001717	1	1	1	Pinheiros_SP	quarto_privativo	4.96	0.1	33	nao	nao	sim	nao	moderada	portugues	0.29	433.78
H001718	4	2	2	Centro_SP	quarto_privativo	4.43	6.26	42	nao	sim	sim	sim	moderada	ingles	1.04	503.31
H001719	7	2	2	Boa_Viagem_Recife_PE	espaco_inteiro	4.54	3.5	29	nao	nao	sim	nao	flexivel	portugues	1.82	947.83
H001720	8	2	2	Pelourinho_Salvador_BA	espaco_inteiro	4.68	9.06	255	nao	sim	sim	nao	flexivel	ingles	2.25	855.83
H001721	5	2	1	Ipanema_RJ	espaco_inteiro	4.37	1.62	76	sim	nao	sim	sim	rigorosa	portugues	0.2	1122.89
H001722	8	3	1	Copacabana_RJ	espaco_inteiro	4.5	2.35	49	sim	sim	sim	nao	rigorosa	portugues	2.84	1160.56
H001723	3	2	2	Asa_Sul_Brasilia_DF	quarto_privativo	4.31	7.46	19	nao	nao	sim	nao	rigorosa	espanhol	10.94	427.07
H001724	1	1	1	Centro_SP	quarto_privativo	4.48	2.13	111	nao	sim	sim	sim	rigorosa	ingles	4.91	544.78
H001725	6	4	2	Centro_SP	espaco_inteiro	4.69	4.08	69	nao	nao	sim	nao	moderada	portugues	1.91	728.7
H001726	6	2	1	Ipanema_RJ	espaco_inteiro	4.33	2.88	21	nao	nao	sim	sim	moderada	portugues	1.82	907.98
H001727	9	4	2	Pinheiros_SP	espaco_inteiro	4.49	0.79	21	nao	nao	sim	sim	rigorosa	ingles	1.44	899.5
H001728	9	5	3	Savassi_BH_MG	espaco_inteiro	4.74	2.31	43	sim	sim	sim	sim	flexivel	portugues	2.66	1102.81
H001729	10	4	2	Ipanema_RJ	espaco_inteiro	4.71	0.6	50	nao	nao	sim	nao	flexivel	portugues	0.61	889.85
H001730	6	3	2	Vila_Madalena_SP	espaco_inteiro	4.44	1.03	74	nao	nao	sim	nao	moderada	portugues	1.42	881.58
H001731	4	2	1	Praia_Iracema_Fortaleza_CE	quarto_privativo	4.6	0.71	45	nao	nao	sim	nao	moderada	frances	10.93	710.27
